episode,reward,loss,time_dependence
353,4035,2.4769786348342895,2
354,3960,2.494116838932037,2
355,4830,2.4051965589523316,2
356,4695,2.448504912614822,2
357,3870,2.2069961047172546,2
358,4530,2.3837462546825408,2
359,4230,2.378598729133606,2
360,4875,2.2488487458229063,2
361,4320,2.3225330514907836,2
362,3465,2.4514997692108156,2
363,4170,2.5039735057353973,2
364,4890,2.290947321176529,2
365,3825,2.308952095746994,2
366,4110,2.3822404134273527,2
367,4755,2.329825982093811,2
368,4830,2.398099733352661,2
369,3645,2.3674793531894682,2
370,4080,2.4214491753578185,2
371,4740,2.2295828955173493,2
372,4470,2.3352184205055235,2
373,4935,2.38362659406662,2
374,4260,2.398142099380493,2
375,3615,2.40539093542099,2
376,3765,2.404346994757652,2
377,3360,2.3020653278827665,2
378,4005,2.3373221361637118,2
379,3855,2.453170413017273,2
380,3900,2.178069539308548,2
381,3510,2.546325506687164,2
382,4050,2.482533640861511,2
383,4260,2.4340561900138855,2
384,3975,2.3679172739982604,2
385,4920,2.388716513633728,2
386,4710,2.528111975669861,2
387,3885,2.37021368265152,2
388,3645,2.3231477360725403,2
389,4410,2.3298999164104464,2
390,3465,2.349336187124252,2
391,4785,2.3451925296783447,2
392,4815,2.326943432331085,2
393,4830,2.2437481162548063,2
394,3405,2.235162685871124,2
395,4545,2.325316993713379,2
396,3780,2.1445773651599884,2
397,3465,2.303017567873001,2
398,4830,2.32830047082901,2
399,4530,2.336359111785889,2
400,4650,2.255978885650635,2
401,4395,2.2410956768989565,2
402,4425,2.2273457391262053,2
403,4470,2.275228150844574,2
404,4965,2.34171705698967,2
405,3945,2.1911773180961607,2
406,3825,2.263732161283493,2
407,3360,2.1563466382026673,2
408,4425,2.239046751499176,2
409,4800,2.2648229751586912,2
410,3855,2.253354936122894,2
411,4395,2.211839310646057,2
412,4485,2.1363631052970886,2
413,4290,2.258218052625656,2
414,4800,2.26780810213089,2
415,3690,2.2778185572624206,2
416,3570,2.085936377048492,2
417,3840,2.195498343467712,2
418,4740,2.2642993698120115,2
419,4845,2.3396838150024415,2
420,3735,2.113779324531555,2
421,4800,2.182415277004242,2
422,4335,2.092149477005005,2
423,4875,2.1683875467777254,2
424,4575,2.0701360857486724,2
425,3465,2.059755116701126,2
426,4920,2.0371864976882934,2
427,3660,1.9979034051895141,2
428,4965,1.9955310740470886,2
429,4455,2.1612120027542114,2
430,3525,1.9948768060207367,2
431,3825,2.1693043270111083,2
432,3690,2.0183685131073,2
433,3750,1.9513549408912658,2
434,3615,2.215697573184967,2
435,4785,2.024321445941925,2
436,4260,2.0884619064331056,2
437,3525,2.215286496639252,2
438,4965,2.072443587064743,2
439,3690,2.129854632616043,2
440,4845,2.0631684572696685,2
441,4185,2.002426332473755,2
442,4800,1.9809357237815857,2
443,3450,2.0478232572078703,2
444,3630,2.0169251683950424,2
445,4590,2.1536020219326018,2
446,3645,2.0703973677158354,2
447,4695,2.108465850353241,2
448,3780,2.1216711926460268,2
449,3390,2.0625258634090424,2
450,4740,2.1687861070632937,2
451,4635,2.205025593280792,2
452,4050,2.0688038506507875,2
453,4785,2.136690390110016,2
454,4530,2.010845181941986,2
455,3525,1.964855614423752,2
456,4905,2.193934804916382,2
457,3690,1.964793979883194,2
458,4785,2.0358359713554384,2
459,4080,2.088305980205536,2
460,3960,1.899959421157837,2
461,3960,1.9605490012168885,2
462,4680,2.1455203013420103,2
463,4860,2.088362604379654,2
464,4095,1.92616326546669,2
465,4335,2.0362396683692934,2
466,4095,1.9821423616409302,2
467,3675,2.135060177564621,2
468,4605,2.0543936421871187,2
469,3375,2.101713987708092,2
470,4530,2.085362512588501,2
471,4815,1.983063422679901,2
472,4365,1.9677129306793213,2
473,4665,2.1211517453193665,2
474,4245,2.105808757543564,2
475,3840,2.0788665652275085,2
476,3915,2.0703913395404814,2
477,3495,2.1418373427391053,2
478,3525,2.07270121383667,2
479,4125,2.020132888317108,2
480,4635,2.1507136421203614,2
481,3795,2.0719118223190307,2
482,3975,2.0385084843635557,2
483,4140,2.2933290848731995,2
484,3360,1.941234967470169,2
485,4035,2.137629518508911,2
486,4830,2.1145609698295593,2
487,3750,2.0785412828922274,2
488,3660,2.067798588514328,2
489,3375,2.181642191171646,2
490,3480,2.016251368999481,2
491,4545,2.18688182258606,2
492,3765,2.056188485622406,2
493,3810,2.032705454349518,2
494,4530,2.1340573110580445,2
495,4755,2.071805203676224,2
496,4095,2.1011187827587126,2
497,4350,2.088095347881317,2
498,4815,2.087579037189484,2
499,4590,2.137143433570862,2
